variety,condition,relative_path,filename,extension,size_bytes,width,height,aspect_ratio,status,sha256
Totapuri,Before Ripening,Totapuri/Before Ripening/20250514_171256 (1).jpg,20250514_171256 (1).jpg,.jpg,2685438,4608,2128,2.1654,ok,34b5e98dbfb7ec31863e2a126a009e3149b55322cf310c3e5c197c194a19ce6d
Totapuri,Before Ripening,Totapuri/Before Ripening/20250514_171256(0) (1).jpg,20250514_171256(0) (1).jpg,.jpg,2701882,4608,2128,2.1654,ok,2a13e19de39c8dc878b9e1922bed0ab5a1a1337e8960c00ac2bafd0b9859c8c2
Totapuri,Before Ripening,Totapuri/Before Ripening/20250514_171257 (1).jpg,20250514_171257 (1).jpg,.jpg,2630746,4608,2128,2.1654,ok,d1987ab880b5282628702d1b9ddf3f789abba69b3c03d4b6978c2376defb6b91
Totapuri,Before Ripening,Totapuri/Before Ripening/20250514_171257(0) (1).jpg,20250514_171257(0) (1).jpg,.jpg,2622406,4608,2128,2.1654,ok,26176a8fa73b634256007e626c2d97413e7ed3b6b42726db2a217159491eaf43
Totapuri,Before Ripening,Totapuri/Before Ripening/20250514_171259 (1).jpg,20250514_171259 (1).jpg,.jpg,2597637,4608,2128,2.1654,ok,8d5a84956b3128031ef770e5b6a817a199a2f9cc7c1f6a320e9ed1ad3d43d95a
Totapuri,Before Ripening,Totapuri/Before Ripening/20250514_171259(0) (1).jpg,20250514_171259(0) (1).jpg,.jpg,2735696,4608,2128,2.1654,ok,4ae7308c7972a194ab51f80cd6ccf051eba0f9dd43a7c140037cd90719a0dd9c
Totapuri,Before Ripening,Totapuri/Before Ripening/20250514_171308 (1).jpg,20250514_171308 (1).jpg,.jpg,2925179,4608,2128,2.1654,ok,9b283bfd8017a83d4c373d3054ad9a18326bcbe659df58669d4f39d7ae0ebd45
Totapuri,Before Ripening,Totapuri/Before Ripening/20250514_171309 (1).jpg,20250514_171309 (1).jpg,.jpg,2730270,4608,2128,2.1654,ok,fb237500d50de5072e4f35af03df5ff4541eaf56d786d92bcd8acaadf7cc862f
Totapuri,Before Ripening,Totapuri/Before Ripening/20250514_171310 (1).jpg,20250514_171310 (1).jpg,.jpg,2708869,4608,2128,2.1654,ok,04152a10584efd1fc03792fbc5f2d8792a0f663f33c404d50ccaae5df4d2a948
Totapuri,Before Ripening,Totapuri/Before Ripening/20250514_171321 (1).jpg,20250514_171321 (1).jpg,.jpg,2631682,4608,2128,2.1654,ok,46129396981ce25472d2acea114beca8297e28c32b1e9407d9f0899fd3782ef4
Totapuri,Before Ripening,Totapuri/Before Ripening/20250514_171322 (1).jpg,20250514_171322 (1).jpg,.jpg,2683700,4608,2128,2.1654,ok,cf4fbca40e712b7661f488c82bdea234273c4ef15c002108eafec4ea34e096ba
Totapuri,Before Ripening,Totapuri/Before Ripening/20250514_171322(0) (1).jpg,20250514_171322(0) (1).jpg,.jpg,2681876,4608,2128,2.1654,ok,a5a4bb73c94a873ad31ff17f43014d4440e68f5da596585f383f9898a8c27cf0
Totapuri,Before Ripening,Totapuri/Before Ripening/20250514_171323 (1).jpg,20250514_171323 (1).jpg,.jpg,2694734,4608,2128,2.1654,ok,0da2fcb3d315ce1e35dea39c2440fae96c7e0fee5c65dd6a93fb91ba98decb79
Totapuri,Before Ripening,Totapuri/Before Ripening/20250514_171325 (1).jpg,20250514_171325 (1).jpg,.jpg,2644335,4608,2128,2.1654,ok,f27083e9b84c75167a8f63b0139c25c12cfc0397cf294f8e8a3f1b55c01a80d3
Totapuri,Before Ripening,Totapuri/Before Ripening/20250514_171326 (1).jpg,20250514_171326 (1).jpg,.jpg,2591547,4608,2128,2.1654,ok,f47716d4f911e7c958522570d1519355a0039a73a8f9586969c686b59f0b0ce8
Totapuri,Before Ripening,Totapuri/Before Ripening/20250514_171327 (1).jpg,20250514_171327 (1).jpg,.jpg,2632514,4608,2128,2.1654,ok,080c99c9717da5075925cee11bfec4b79bcc31f9e14805b19fa8a1fa4c77c9aa
Totapuri,Before Ripening,Totapuri/Before Ripening/20250514_171332 (1).jpg,20250514_171332 (1).jpg,.jpg,2723209,4608,2128,2.1654,ok,caed102b11cda7c8bd9d0946f41189036b897002c6d8a1e5d4af7d8e546b9fed
Totapuri,Before Ripening,Totapuri/Before Ripening/20250514_171413(0).jpg,20250514_171413(0).jpg,.jpg,2655478,4608,2128,2.1654,ok,b9b755ef6037137dbd6a5b8e7033efdc9c480b93c9f7b0f03ca1156febcacb2a
Totapuri,Before Ripening,Totapuri/Before Ripening/20250514_171413.jpg,20250514_171413.jpg,.jpg,2657755,4608,2128,2.1654,ok,f4c45c74e87ea91f5ad906fee496e096bb032634bc151f1abb361797b8dc06ae
Totapuri,Before Ripening,Totapuri/Before Ripening/20250514_171423.jpg,20250514_171423.jpg,.jpg,2499021,4608,2128,2.1654,ok,7d166482252607fb31dd45efd79d51f195ce8307d3662cbfc48e77de278d6494
Totapuri,Before Ripening,Totapuri/Before Ripening/20250514_171424.jpg,20250514_171424.jpg,.jpg,2619728,4608,2128,2.1654,ok,cc39f5ce5d23c4f534afada6a773525416bc39a4d84fbe2a1dfc1cc76338686d
Totapuri,Before Ripening,Totapuri/Before Ripening/20250514_171425.jpg,20250514_171425.jpg,.jpg,2600939,4608,2128,2.1654,ok,376565a08d4b7f2fedc8e90b08f6a46e99dbf1d23ab1d9aa69bcd1f34756a62c
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_231732.jpg,20260330_231732.jpg,.jpg,2581939,4608,2128,2.1654,ok,d91dd2c7c84d41538f57b8ceaf941f27d17ec57c45f0362747eddb0be0f4d334
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_231739.jpg,20260330_231739.jpg,.jpg,2455792,4608,2128,2.1654,ok,d5d832d93c83f522f37e8fb8556fed2ed420776eb766feb461a922fba46c1efc
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_231741.jpg,20260330_231741.jpg,.jpg,2477454,4608,2128,2.1654,ok,5821d11aa03761247d19bff11300d12a6d4a87bf0ab7b9806c8de683d49ad2f8
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_231754.jpg,20260330_231754.jpg,.jpg,2505739,4608,2128,2.1654,ok,91d2aa67afeba27af697bfd5a7181a3b4185ba21a7ee006ff53455439402bd56
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_231758.jpg,20260330_231758.jpg,.jpg,2735431,4608,2128,2.1654,ok,5499998f10f8863408f341e99d2fa07749591a257b655309989f94cbebb0db98
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_231811.jpg,20260330_231811.jpg,.jpg,2618724,4608,2128,2.1654,ok,db0ebc2d70a6274110459959fed0f7cd743dfc34da24d710fe0dfa35d9b7032d
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_231813.jpg,20260330_231813.jpg,.jpg,2531856,4608,2128,2.1654,ok,feb8ebfbcf5c0b1d0e8de739b82a54944ba61d8cdb9fd1277acf5c4c48678cd9
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_231838.jpg,20260330_231838.jpg,.jpg,2509339,4608,2128,2.1654,ok,d139786c92e1b41d9c9e96a06c7ce62a0d3289e7615b45dac8276485978a11ae
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_231851.jpg,20260330_231851.jpg,.jpg,2633990,4608,2128,2.1654,ok,480c837fd51d2348cf966ef5d899dca142e1fc096db60c0a534e920f549b8b9f
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_231853.jpg,20260330_231853.jpg,.jpg,2602353,4608,2128,2.1654,ok,a09548315677d8e334326fdb50924ff34cf3297f10fc1c4514f0bba206528e6c
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_231907.jpg,20260330_231907.jpg,.jpg,2484097,4608,2128,2.1654,ok,c8d1c283266182ddb7396a69753ef816fae17299cdb59b5a5cf45cbc3ce1f122
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_231909.jpg,20260330_231909.jpg,.jpg,2503340,4608,2128,2.1654,ok,665d82fb77681efeee8b579a0ae60c62d2ba1d176429fbf8eea968f74caa17f2
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_231929.jpg,20260330_231929.jpg,.jpg,2491906,4608,2128,2.1654,ok,7ca554f5cffc8d854f90014b8a417b45e9afd395f3cbe80bb85d2954f041198a
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_231940.jpg,20260330_231940.jpg,.jpg,2581650,4608,2128,2.1654,ok,0b8c617cc427dfafae9cf016def40548d012f84eeb1844daac884a29d037260f
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_231953.jpg,20260330_231953.jpg,.jpg,2615939,4608,2128,2.1654,ok,c312c28ebc8900d8e1f90944937987161f43f53fa0d6e4a5571f0e1b4a1c87e0
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232003.jpg,20260330_232003.jpg,.jpg,2634365,4608,2128,2.1654,ok,37b55b580627bfdfd9e7995b129d0b8f5bc4d6e7bd868213f148833c546f2037
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232033.jpg,20260330_232033.jpg,.jpg,2511166,4608,2128,2.1654,ok,d06715cdb6211785c4ca8c0c472ce91573fb25096daacc2906ee67a7818afbaa
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232035.jpg,20260330_232035.jpg,.jpg,2330486,4608,2128,2.1654,ok,b72b6b2d8b98541c4d9ffeee89ce0e241b70283ce80e6bba3b97230488f563d3
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232040.jpg,20260330_232040.jpg,.jpg,2532664,4608,2128,2.1654,ok,5a179850591bddff3035513f6dd314d01b2cf6ac2b26d0c27468a65b801a41c9
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232055.jpg,20260330_232055.jpg,.jpg,2464086,4608,2128,2.1654,ok,5937f6ee963473e225b121c34a5a483a4a1838bc6d19421560145cb578ec223b
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232132.jpg,20260330_232132.jpg,.jpg,2675080,4608,2128,2.1654,ok,6140f550e682d1a339c5e627ddac7781ba0ca11a6accc9a8d87db96292c39111
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232140.jpg,20260330_232140.jpg,.jpg,3023540,4608,2128,2.1654,ok,cac4834639cb21e120cd4d23660c70e107770d90b22ac9e008d2efc9d9e3118e
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232152.jpg,20260330_232152.jpg,.jpg,2511455,4608,2128,2.1654,ok,2bd1a4a6acce9ed6e888eed44fcfd7ba3251862910e48d6f197dd048b0bf30b2
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232156.jpg,20260330_232156.jpg,.jpg,2631812,4608,2128,2.1654,ok,a5423f1d028f7a516de6323c10beabe12b1b6d8cb4242a9d7ccef0c09a0feae4
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232219.jpg,20260330_232219.jpg,.jpg,2660558,4608,2128,2.1654,ok,8a7e03a3795e013b520a39f695bd224646f38a5745dfb0af205b5c159fd7561d
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232247.jpg,20260330_232247.jpg,.jpg,2531203,4608,2128,2.1654,ok,880dcfc914c111505a2103e1d93037038ecc172e4e7d1242ea8bbbd33093ee3f
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232249.jpg,20260330_232249.jpg,.jpg,2497946,4608,2128,2.1654,ok,5891da620a4e7db62c586f1d5902fcd11aa3a270da375991d1809ac74bfe0891
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232252.jpg,20260330_232252.jpg,.jpg,2570712,4608,2128,2.1654,ok,eadedc313c08d4a7fe8ad5470e9d99f5e1b5ca75eea74c6eb7eda82841614c06
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232302.jpg,20260330_232302.jpg,.jpg,2651048,4608,2128,2.1654,ok,5fafc3c97b3381b3a20ef15e9a6d1481643f079b66607b57d066c8b4cb058fbe
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232304.jpg,20260330_232304.jpg,.jpg,2562352,4608,2128,2.1654,ok,a804d89880e8dbaebe6d038991e8e79eaeb4870f4e4f6deba61678aa2c02885f
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232306.jpg,20260330_232306.jpg,.jpg,2608946,4608,2128,2.1654,ok,2700d42927b6657bf0e32f3bf4e451aefe34a85afa4a2322d80d787a4942f740
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232308.jpg,20260330_232308.jpg,.jpg,2583088,4608,2128,2.1654,ok,6c32db8d769b1c4d9f123255ab6230879522651fb0f12241cbc8515868761985
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232311.jpg,20260330_232311.jpg,.jpg,2766126,4608,2128,2.1654,ok,c9ed6f1083c8939618029c93454bb91d9d3488ee47d2af8f21c254bc5dcc2af3
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232332.jpg,20260330_232332.jpg,.jpg,2468584,4608,2128,2.1654,ok,17175e0d17490fb2c392f2c493dc6f6b4a6d83870339599641b05e5c309cce99
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232333.jpg,20260330_232333.jpg,.jpg,2457587,4608,2128,2.1654,ok,c4c3aaa05c49cdb383b01cd2e573e567a6c4b9bc4d90cdcbabd8213775f8eed6
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232335.jpg,20260330_232335.jpg,.jpg,2414792,4608,2128,2.1654,ok,7d4a9ecb4fa2a366e61f8ff6e37d1572664a9f77fe9197f12ff57376020b734c
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232343.jpg,20260330_232343.jpg,.jpg,2403276,4608,2128,2.1654,ok,5317c32424f60773c670540a99c6be92c682dcec67f2d8f94e05487fab23e0d0
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232344.jpg,20260330_232344.jpg,.jpg,2433979,4608,2128,2.1654,ok,1dcfb08de077834b407b031d5c92fbca1d8bf92db4c0b714b4f75fbb243f96fe
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232346.jpg,20260330_232346.jpg,.jpg,2440484,4608,2128,2.1654,ok,730f39849e70e84baf99b4f1d0205bba71bc2f77f2eb7c81385bf3e8f90cc3f6
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232352.jpg,20260330_232352.jpg,.jpg,2473908,4608,2128,2.1654,ok,8b2ef53c9410d847c43f1c2bfd361fa1093cb5f5761eee70f69923737ce10f39
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232417.jpg,20260330_232417.jpg,.jpg,2592212,4608,2128,2.1654,ok,37c8cc8bd10c2dbaf93c455fc29d5c71b0f7bf15e734dcdc3eb2bb9e359219f4
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232425.jpg,20260330_232425.jpg,.jpg,2643309,4608,2128,2.1654,ok,7c5579f44edced26019d59ed76d426784d8a25ada21a57c8a1f781d112c6287f
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232509.jpg,20260330_232509.jpg,.jpg,2661837,4608,2128,2.1654,ok,30b86276b8f40262e026e5c6ea85fa924ba569b5e186bc25a9728b8f7bf753ca
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232512.jpg,20260330_232512.jpg,.jpg,2606891,4608,2128,2.1654,ok,d9581161e9498e4e8941296bb6c64f8452be9038be0b72c57b63f983be9cb37f
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232531.jpg,20260330_232531.jpg,.jpg,2711847,4608,2128,2.1654,ok,8638cb9a5d0c5fcd238b524edf4608a434fcc83cb7a97d12dec64b6fc373de8a
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232541.jpg,20260330_232541.jpg,.jpg,2549483,4608,2128,2.1654,ok,6377e206a31a66a0d1253acab9d1ea4ce4bc992b730c61c81e9ad377bdf7fb98
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232543.jpg,20260330_232543.jpg,.jpg,2664922,4608,2128,2.1654,ok,c5757df1979f85e01139622cd5976f401fe14576c4b9b84344f778978c383a9c
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232600.jpg,20260330_232600.jpg,.jpg,2707661,4608,2128,2.1654,ok,97d571715670c683fd6ee680908927f786322063c7262107584eb3c418ddb957
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232602.jpg,20260330_232602.jpg,.jpg,2590761,4608,2128,2.1654,ok,767cab8260de249139ebfbe464c926aaafbc1cbbcf25e138ff495f8621e6845b
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232613.jpg,20260330_232613.jpg,.jpg,2643786,4608,2128,2.1654,ok,c5e2eaa8912ecba52b93bea817a8b12477966bacca1200aba05c047cac031ec6
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232616.jpg,20260330_232616.jpg,.jpg,2700915,4608,2128,2.1654,ok,7b73fb197394bd9682777040a4ab129b886115014135987edc6e5cb4ed8eeb56
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232618.jpg,20260330_232618.jpg,.jpg,2766003,4608,2128,2.1654,ok,9aef0a7e2f5eed4e0750a488dc673493f35cdec0827397fbd7336ecd830b2f76
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232635.jpg,20260330_232635.jpg,.jpg,2415113,4608,2128,2.1654,ok,8abb6de3ff4d25bdb27280f872672f4afdac8adfc1fc228148780cda8f1aeeac
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232640.jpg,20260330_232640.jpg,.jpg,2559724,4608,2128,2.1654,ok,5ba660a05705539a733e48589026231257c0ecaa2f27d8105fe6ba357df359ec
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232643.jpg,20260330_232643.jpg,.jpg,2464907,4608,2128,2.1654,ok,41520f35111b7c9234d4bbd5b1cc7c3e575852d64697c3d306c8318a7bba80df
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232653.jpg,20260330_232653.jpg,.jpg,2693289,4608,2128,2.1654,ok,b388850c128e84a6be9d5bbb1aeb350dcf846b8d370519f576fdf8f561380729
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232655.jpg,20260330_232655.jpg,.jpg,2401278,4608,2128,2.1654,ok,59f3229d52484dbf6fae69a0da9839eb4540b99fe1ed049344bf5138d3f30032
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232710.jpg,20260330_232710.jpg,.jpg,2542228,4608,2128,2.1654,ok,cfc1908f901c6ce09a9a82408fea208336f7f59227867bfbcec782fb45197cf6
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232712.jpg,20260330_232712.jpg,.jpg,2503306,4608,2128,2.1654,ok,56707d254c8fc0b3d13e53725fbf105343807252aab12e5a1553f0b56ebc1f69
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232714.jpg,20260330_232714.jpg,.jpg,2576512,4608,2128,2.1654,ok,4f6ff032533136a8dbb6f5520a95a2f2b5c013929d21b904b3b226f44c5463d5
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232726.jpg,20260330_232726.jpg,.jpg,2577897,4608,2128,2.1654,ok,8be66288303d83ab6f58fc4852a7b2e91fd75ab6b84b8ac4320f5a71c844d034
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232728.jpg,20260330_232728.jpg,.jpg,2539179,4608,2128,2.1654,ok,98bcdcc23db1c29d2eb33c10b71f944079d7bd84f177e23a11ee128efe54c7c2
Totapuri,Before Ripening,Totapuri/Before Ripening/20260330_232729.jpg,20260330_232729.jpg,.jpg,2585555,4608,2128,2.1654,ok,bb67b7e12cddd0a633b273a890483739db260c37050c29a3dbd62ac476e2336d
Totapuri,Before Ripening,Totapuri/Before Ripening/20260519_115519.jpg,20260519_115519.jpg,.jpg,885455,2748,2128,1.2914,ok,1d4c96a00feda6bfd9dc9dd3e71148ec3d7907439615e8204daf47c1910886ce
Totapuri,Before Ripening,Totapuri/Before Ripening/20260519_115539.jpg,20260519_115539.jpg,.jpg,2934648,4608,2128,2.1654,ok,525a065ee08017b51c039a272935adb153e9bf5cd1cb77e2b777b609ee90ae37
Totapuri,Before Ripening,Totapuri/Before Ripening/20260519_115540.jpg,20260519_115540.jpg,.jpg,2783724,4608,2128,2.1654,ok,df469b857c89ea0ce39bb01efe7ceecbb84e14f05c8e036bbbff53c625379b32
Totapuri,Before Ripening,Totapuri/Before Ripening/20260519_115542.jpg,20260519_115542.jpg,.jpg,2817961,4608,2128,2.1654,ok,06548dbacd58639e293e5f1eb5bdd5ed61e68ceebf054719281e7d9bf505a3e9
Totapuri,Before Ripening,Totapuri/Before Ripening/20260519_115543.jpg,20260519_115543.jpg,.jpg,2892467,4608,2128,2.1654,ok,2c61161eb588e84c4fbae2743e6860745dde70d564ac00cfd4dec83f6294db61
Totapuri,Before Ripening,Totapuri/Before Ripening/20260519_115545.jpg,20260519_115545.jpg,.jpg,2973124,4608,2128,2.1654,ok,b206e843abb6374177200e2dfe3803df0fb92663aeefcd290bf109d137a52521
Totapuri,Before Ripening,Totapuri/Before Ripening/20260519_115547.jpg,20260519_115547.jpg,.jpg,2793301,4608,2128,2.1654,ok,40cb04b1551fb024876c216285fc1a8676f7ce85a74df5d7f1e279d89e84b78d
Totapuri,Before Ripening,Totapuri/Before Ripening/20260519_115555.jpg,20260519_115555.jpg,.jpg,3013094,4608,2128,2.1654,ok,6cf20f81870e5c2df273ebd287fe44950d3a8f468f80d72eedc44e942145277c
Totapuri,Before Ripening,Totapuri/Before Ripening/20260519_115557.jpg,20260519_115557.jpg,.jpg,2990226,4608,2128,2.1654,ok,7295494642e8a34adde34e1d95b920d70822c89e562a6dfc88d8db0400fa4530
Totapuri,Before Ripening,Totapuri/Before Ripening/20260519_115559.jpg,20260519_115559.jpg,.jpg,2935641,4608,2128,2.1654,ok,b9f2e5595c0bb92efe8b4f998db7e12edef9b296ce8a6ae0fbf5d6df5e0af4c8
Totapuri,Before Ripening,Totapuri/Before Ripening/20260519_115601.jpg,20260519_115601.jpg,.jpg,2993338,4608,2128,2.1654,ok,437da813870e6c2c291086e7844a65bab2505ccfe57bf8deccd2e37a74ae97e5
Totapuri,Before Ripening,Totapuri/Before Ripening/20260519_115602.jpg,20260519_115602.jpg,.jpg,2957427,4608,2128,2.1654,ok,b2b7277e01219f106d1800db89bb01cbf07eeab5c24fb89efbc7a9717334cd27
Totapuri,Before Ripening,Totapuri/Before Ripening/20260519_115614.jpg,20260519_115614.jpg,.jpg,2911860,4608,2128,2.1654,ok,3c980cc4018ca06919206355355d850ecdb55fc1d310bc2396eb5fe4107d5c9d
Totapuri,Before Ripening,Totapuri/Before Ripening/20260519_115615.jpg,20260519_115615.jpg,.jpg,2917433,4608,2128,2.1654,ok,4ee7c97105bf3be1c13d794c16a8791638492c0573b31412691fcc3be1c744a0
Totapuri,Before Ripening,Totapuri/Before Ripening/20260519_115617.jpg,20260519_115617.jpg,.jpg,2973060,4608,2128,2.1654,ok,f5761a7eac5dacbbf8f5beca9f6d4543300b35b88e48d424b4bfc29d7b0b2893
Totapuri,Before Ripening,Totapuri/Before Ripening/20260519_115619.jpg,20260519_115619.jpg,.jpg,2970794,4608,2128,2.1654,ok,af312e1d79fb1559d5d296f56224b1080864669be6ccf162b855de1b58c3dda5
Totapuri,Before Ripening,Totapuri/Before Ripening/20260519_115620.jpg,20260519_115620.jpg,.jpg,2919680,4608,2128,2.1654,ok,91036d33d32459bfef970303c2e833eee425bc4bca1229caed771a9dfbfb66ce
Totapuri,Before Ripening,Totapuri/Before Ripening/20260519_115622.jpg,20260519_115622.jpg,.jpg,2933586,4608,2128,2.1654,ok,f932c4a52570163a4efae0395bea378e831787556ef80974201e580c8c649213
Totapuri,Before Ripening,Totapuri/Before Ripening/20260519_115632.jpg,20260519_115632.jpg,.jpg,2884945,4608,2128,2.1654,ok,ceac4805a2e27ac9a7fa85138dc540122787e0dd5d9dba4bfa3fbc920ae8d85c
Totapuri,Before Ripening,Totapuri/Before Ripening/20260519_115634.jpg,20260519_115634.jpg,.jpg,2885661,4608,2128,2.1654,ok,c21d3d33f23df7424f38f12a705111b916b70c3c7bef19b782f8d906afe924e5
Totapuri,Before Ripening,Totapuri/Before Ripening/20260519_115635.jpg,20260519_115635.jpg,.jpg,2918150,4608,2128,2.1654,ok,6c9e10b7ece2292ea7be6575722faa6fdaf4d052252036f111e187069fdafdf1
Totapuri,Before Ripening,Totapuri/Before Ripening/20260519_115645.jpg,20260519_115645.jpg,.jpg,773852,2350,2128,1.1043,ok,db562cf7678b0e14dde2e52df0848c664850e36a8133cee4686cf593cc06f6b7
Totapuri,Before Ripening,Totapuri/Before Ripening/20260609_40831pmByGPSMapCamera.jpg,20260609_40831pmByGPSMapCamera.jpg,.jpg,9533014,3456,4608,0.75,ok,6117a141b94bf60de109a0a34aacc8ebd6fb9065577318d46e4af473ce85e6e1
Totapuri,Before Ripening,Totapuri/Before Ripening/20260609_40833pmByGPSMapCamera.jpg,20260609_40833pmByGPSMapCamera.jpg,.jpg,9519062,3456,4608,0.75,ok,9d6eb971bd57eaac7d2211cea8c34557eef49ef73cd72bc5881ce1f1934c1b89
Totapuri,Before Ripening,Totapuri/Before Ripening/20260609_40844pmByGPSMapCamera.jpg,20260609_40844pmByGPSMapCamera.jpg,.jpg,9456621,3456,4608,0.75,ok,d7e052599abfb7f097154abbd20f0a1d8ff5630d9905226e482c5352058e85dc
Totapuri,Before Ripening,Totapuri/Before Ripening/20260609_40847pmByGPSMapCamera.jpg,20260609_40847pmByGPSMapCamera.jpg,.jpg,9604647,3456,4608,0.75,ok,e232bf2703a31af64f36b6643ae8cef145000f7c497f1c03cc4abf42264e53c2
Totapuri,Before Ripening,Totapuri/Before Ripening/20260609_40851pmByGPSMapCamera.jpg,20260609_40851pmByGPSMapCamera.jpg,.jpg,9609053,3456,4608,0.75,ok,9abf54c5be4c225df17b0c4c88f9e987a128eaf5687b16b8e66417ac069f336b
Totapuri,Before Ripening,Totapuri/Before Ripening/20260609_40903pmByGPSMapCamera.jpg,20260609_40903pmByGPSMapCamera.jpg,.jpg,9258268,3456,4608,0.75,ok,c5f2498ddf4fc377b5886c2632301cc9561649d21e4aa9502087758d91e7da8e
Totapuri,Before Ripening,Totapuri/Before Ripening/20260609_40909pmByGPSMapCamera.jpg,20260609_40909pmByGPSMapCamera.jpg,.jpg,9355295,3456,4608,0.75,ok,fa595e8a06022158c6a89dd088df10c077b37545fafb76bdc52006e70ffeb938
Totapuri,Before Ripening,Totapuri/Before Ripening/20260609_40914pmByGPSMapCamera.jpg,20260609_40914pmByGPSMapCamera.jpg,.jpg,9345925,3456,4608,0.75,ok,efe59d53ef80ee7552537033e2717f6a7dd093f23dfcda055300ad843472f407
Totapuri,Before Ripening,Totapuri/Before Ripening/20260609_40929pmByGPSMapCamera.jpg,20260609_40929pmByGPSMapCamera.jpg,.jpg,9435733,3456,4608,0.75,ok,84e2df63aea7b483fdc2bd6acab936a8383466d337be88adb6d6d99183d23b2c
Totapuri,Before Ripening,Totapuri/Before Ripening/20260609_40932pmByGPSMapCamera.jpg,20260609_40932pmByGPSMapCamera.jpg,.jpg,9425772,3456,4608,0.75,ok,dc30bd409c5f7837cf38a5c84793257444d4f5d2c48deef97aa0365ffd572189
Totapuri,Before Ripening,Totapuri/Before Ripening/20260609_40937pmByGPSMapCamera.jpg,20260609_40937pmByGPSMapCamera.jpg,.jpg,9381553,3456,4608,0.75,ok,323395d124d222a15fd1d5a835f573c1510c9895a656d35311ac1a30b52bd063
Totapuri,Before Ripening,Totapuri/Before Ripening/20260609_41017pmByGPSMapCamera.jpg,20260609_41017pmByGPSMapCamera.jpg,.jpg,9562829,3456,4608,0.75,ok,52fd21f4bf40cd7e364c31dc28fa6fc937627c5cfff178fc6cec31b0e3927aea
